"lon";"lat";"radius";"done"
"2.354486301";"48.88607326";"52.5";1
"2.354486301";"48.88701827";"52.5";1
"2.354486301";"48.88796328";"52.5";1
"2.354486301";"48.88890829";"52.5";1
"2.354486301";"48.8898533";"52.5";1
"2.354486301";"48.89079831";"52.5";1
"2.354486301";"48.89174332";"52.5";1
"2.354486301";"48.89268833";"52.5";1
"2.354486301";"48.89363334";"52.5";1
"2.354486301";"48.89457835";"52.5";1
"2.354486301";"48.89552336";"52.5";1
"2.354486301";"48.89646836";"52.5";1
"2.354486301";"48.89741337";"52.5";1
"2.354486301";"48.89835838";"52.5";1
"2.354486301";"48.89930339";"52.5";1
"2.354486301";"48.9002484";"52.5";1
"2.354486301";"48.90119341";"52.5";1
"2.355205479";"48.8704806";"52.5";1
"2.355205479";"48.87142561";"52.5";1
"2.355205479";"48.87237062";"52.5";1
"2.355205479";"48.87426064";"52.5";1
"2.355205479";"48.87520565";"52.5";1
"2.355205479";"48.88276573";"52.5";1
"2.355205479";"48.88371074";"52.5";1
"2.355205479";"48.88465575";"52.5";1
"2.355205479";"48.8903258";"52.5";1
"2.355205479";"48.89221582";"52.5";1
"2.355205479";"48.89316083";"52.5";1
"2.355205479";"48.89599586";"52.5";1
"2.355205479";"48.89694087";"52.5";1
"2.355205479";"48.89788588";"52.5";1
"2.355205479";"48.90072091";"52.5";1
"2.355205479";"48.8695356";"52.5";1
"2.355205479";"48.87331563";"52.5";1
"2.355205479";"48.87615066";"52.5";1
"2.355205479";"48.87709567";"52.5";1
"2.355205479";"48.87804068";"52.5";1
"2.355205479";"48.87898569";"52.5";1
"2.355205479";"48.8799307";"52.5";1
"2.355205479";"48.88087571";"52.5";1
"2.355205479";"48.88182072";"52.5";1
"2.355205479";"48.88560076";"52.5";1
"2.355205479";"48.88654577";"52.5";1
"2.355205479";"48.88749077";"52.5";1
"2.355205479";"48.88843578";"52.5";1
"2.355205479";"48.88938079";"52.5";1
"2.355205479";"48.89127081";"52.5";1
"2.355205479";"48.89410584";"52.5";1
"2.355205479";"48.89505085";"52.5";1
"2.355205479";"48.89883089";"52.5";1
"2.355205479";"48.8997759";"52.5";1
"2.355924658";"48.86906309";"52.5";1
"2.355924658";"48.8700081";"52.5";1
"2.355924658";"48.87095311";"52.5";1
"2.355924658";"48.87189812";"52.5";1
"2.355924658";"48.87284313";"52.5";1
"2.355924658";"48.87378814";"52.5";1
"2.355924658";"48.87473315";"52.5";1
"2.355924658";"48.87567816";"52.5";1
"2.355924658";"48.87662317";"52.5";1
"2.355924658";"48.87756818";"52.5";1
"2.355924658";"48.87851319";"52.5";1
"2.355924658";"48.87945819";"52.5";1
"2.355924658";"48.8804032";"52.5";1
"2.355924658";"48.88134821";"52.5";1
"2.355924658";"48.88229322";"52.5";1
"2.355924658";"48.88323823";"52.5";1
"2.355924658";"48.88418324";"52.5";1
"2.355924658";"48.88512825";"52.5";1
"2.355924658";"48.88607326";"52.5";1
"2.355924658";"48.88701827";"52.5";1
"2.355924658";"48.88796328";"52.5";1
"2.355924658";"48.88890829";"52.5";1
"2.355924658";"48.8898533";"52.5";1
"2.355924658";"48.89079831";"52.5";1
"2.355924658";"48.89174332";"52.5";1
"2.355924658";"48.89268833";"52.5";1
"2.355924658";"48.89363334";"52.5";1
"2.355924658";"48.89457835";"52.5";1
"2.355924658";"48.89552336";"52.5";1
"2.355924658";"48.89646836";"52.5";1
"2.355924658";"48.89741337";"52.5";1
"2.355924658";"48.89835838";"52.5";1
"2.355924658";"48.89930339";"52.5";1
"2.355924658";"48.9002484";"52.5";1
"2.355924658";"48.90119341";"52.5";1
"2.356643836";"48.8695356";"52.5";1
"2.356643836";"48.8704806";"52.5";1
"2.356643836";"48.87142561";"52.5";1
"2.356643836";"48.87237062";"52.5";1
"2.356643836";"48.87331563";"52.5";1
"2.356643836";"48.87426064";"52.5";1
"2.356643836";"48.87520565";"52.5";1
"2.356643836";"48.87615066";"52.5";1
"2.356643836";"48.87709567";"52.5";1
"2.356643836";"48.87804068";"52.5";1
"2.356643836";"48.87898569";"52.5";1
"2.356643836";"48.8799307";"52.5";1
"2.356643836";"48.88087571";"52.5";1
"2.356643836";"48.88182072";"52.5";1
"2.356643836";"48.88276573";"52.5";1
"2.356643836";"48.88371074";"52.5";1
"2.356643836";"48.88465575";"52.5";1
"2.356643836";"48.88560076";"52.5";1
"2.356643836";"48.88654577";"52.5";1
"2.356643836";"48.88749077";"52.5";1
"2.356643836";"48.88843578";"52.5";1
"2.356643836";"48.88938079";"52.5";1
"2.356643836";"48.8903258";"52.5";1
"2.356643836";"48.89127081";"52.5";1
"2.356643836";"48.89221582";"52.5";1
"2.356643836";"48.89316083";"52.5";1
"2.356643836";"48.89410584";"52.5";1
"2.356643836";"48.89505085";"52.5";1
"2.356643836";"48.89599586";"52.5";1
"2.356643836";"48.89694087";"52.5";1
"2.356643836";"48.89788588";"52.5";1
"2.356643836";"48.89883089";"52.5";1
"2.356643836";"48.8997759";"52.5";1
"2.356643836";"48.90072091";"52.5";1
"2.357363014";"48.86906309";"52.5";1
"2.357363014";"48.8700081";"52.5";1
"2.357363014";"48.87095311";"52.5";1
"2.357363014";"48.87189812";"52.5";1
"2.357363014";"48.87284313";"52.5";1
"2.357363014";"48.87378814";"52.5";1
"2.357363014";"48.87473315";"52.5";1
"2.357363014";"48.87567816";"52.5";1
"2.357363014";"48.87662317";"52.5";1
"2.357363014";"48.87756818";"52.5";1
"2.357363014";"48.87851319";"52.5";1
"2.357363014";"48.87945819";"52.5";1
"2.357363014";"48.8804032";"52.5";1
"2.357363014";"48.88134821";"52.5";1
"2.357363014";"48.88229322";"52.5";1
"2.357363014";"48.88323823";"52.5";1
"2.357363014";"48.88418324";"52.5";1
"2.357363014";"48.88512825";"52.5";1
"2.357363014";"48.88607326";"52.5";1
"2.357363014";"48.88701827";"52.5";1
"2.357363014";"48.88796328";"52.5";1
"2.357363014";"48.88890829";"52.5";1
"2.357363014";"48.8898533";"52.5";1
"2.357363014";"48.89079831";"52.5";1
"2.357363014";"48.89174332";"52.5";1
"2.357363014";"48.89268833";"52.5";1
"2.357363014";"48.89363334";"52.5";1
"2.357363014";"48.89457835";"52.5";1
"2.357363014";"48.89552336";"52.5";1
"2.357363014";"48.89646836";"52.5";1
"2.357363014";"48.89741337";"52.5";1
"2.357363014";"48.89835838";"52.5";1
"2.357363014";"48.89930339";"52.5";1
"2.357363014";"48.9002484";"52.5";1
"2.357363014";"48.90119341";"52.5";1
"2.358082192";"48.8695356";"52.5";1
"2.358082192";"48.8704806";"52.5";1
"2.358082192";"48.87142561";"52.5";1
"2.358082192";"48.87237062";"52.5";1
"2.358082192";"48.87331563";"52.5";1
"2.358082192";"48.87426064";"52.5";1
"2.358082192";"48.87520565";"52.5";1
"2.358082192";"48.87615066";"52.5";1
"2.358082192";"48.87709567";"52.5";1
"2.358082192";"48.87804068";"52.5";1
"2.358082192";"48.87898569";"52.5";1
"2.358082192";"48.8799307";"52.5";1
"2.358082192";"48.88087571";"52.5";1
"2.358082192";"48.88182072";"52.5";1
"2.358082192";"48.88276573";"52.5";1
"2.358082192";"48.88371074";"52.5";1
"2.358082192";"48.88465575";"52.5";1
"2.358082192";"48.88560076";"52.5";1
"2.358082192";"48.88654577";"52.5";1
"2.358082192";"48.88749077";"52.5";1
"2.358082192";"48.88843578";"52.5";1
"2.358082192";"48.88938079";"52.5";1
"2.358082192";"48.8903258";"52.5";1
"2.358082192";"48.89127081";"52.5";1
"2.358082192";"48.89221582";"52.5";1
"2.358082192";"48.89316083";"52.5";1
"2.358082192";"48.89410584";"52.5";1
"2.358082192";"48.89505085";"52.5";1
"2.358082192";"48.89599586";"52.5";1
"2.358082192";"48.89694087";"52.5";1
"2.358082192";"48.89788588";"52.5";1
"2.358082192";"48.89883089";"52.5";1
"2.358082192";"48.8997759";"52.5";1
"2.358082192";"48.90072091";"52.5";1
"2.35880137";"48.86906309";"52.5";1
"2.35880137";"48.8700081";"52.5";1
"2.35880137";"48.87095311";"52.5";1
"2.35880137";"48.87189812";"52.5";1
"2.35880137";"48.87284313";"52.5";1
"2.35880137";"48.87378814";"52.5";1
"2.35880137";"48.87473315";"52.5";1
"2.35880137";"48.87567816";"52.5";1
"2.35880137";"48.87662317";"52.5";1
"2.35880137";"48.87756818";"52.5";1
"2.35880137";"48.87851319";"52.5";1
"2.35880137";"48.87945819";"52.5";1
"2.35880137";"48.8804032";"52.5";1
"2.35880137";"48.88134821";"52.5";1
"2.35880137";"48.88229322";"52.5";1
"2.35880137";"48.88323823";"52.5";1
"2.35880137";"48.88418324";"52.5";1
"2.35880137";"48.88512825";"52.5";1
"2.35880137";"48.88607326";"52.5";1
"2.35880137";"48.88796328";"52.5";1
"2.35880137";"48.8898533";"52.5";1
"2.35880137";"48.89079831";"52.5";1
"2.35880137";"48.89174332";"52.5";1
"2.35880137";"48.89268833";"52.5";1
"2.35880137";"48.89363334";"52.5";1
"2.35880137";"48.89457835";"52.5";1
"2.35880137";"48.89552336";"52.5";1
"2.35880137";"48.89646836";"52.5";1
"2.35880137";"48.89741337";"52.5";1
"2.35880137";"48.89930339";"52.5";1
"2.35880137";"48.9002484";"52.5";1
"2.35880137";"48.90119341";"52.5";1
"2.35880137";"48.88701827";"52.5";1
"2.35880137";"48.88890829";"52.5";1
"2.35880137";"48.89835838";"52.5";1
"2.359520548";"48.86859059";"52.5";1
"2.359520548";"48.8695356";"52.5";1
"2.359520548";"48.8704806";"52.5";1
"2.359520548";"48.87142561";"52.5";1
"2.359520548";"48.87237062";"52.5";1
"2.359520548";"48.87331563";"52.5";1
"2.359520548";"48.87426064";"52.5";1
"2.359520548";"48.87520565";"52.5";1
"2.359520548";"48.87615066";"52.5";1
"2.359520548";"48.87709567";"52.5";1
"2.359520548";"48.87804068";"52.5";1
"2.359520548";"48.87898569";"52.5";1
"2.359520548";"48.8799307";"52.5";1
"2.359520548";"48.88087571";"52.5";1
"2.359520548";"48.88182072";"52.5";1
"2.359520548";"48.88276573";"52.5";1
"2.359520548";"48.88371074";"52.5";1
"2.359520548";"48.88465575";"52.5";1
"2.359520548";"48.88560076";"52.5";1
"2.359520548";"48.88654577";"52.5";1
"2.359520548";"48.88749077";"52.5";1
"2.359520548";"48.88843578";"52.5";1
"2.359520548";"48.88938079";"52.5";1
"2.359520548";"48.8903258";"52.5";1
"2.359520548";"48.89127081";"52.5";1
"2.359520548";"48.89221582";"52.5";1
"2.359520548";"48.89316083";"52.5";1
"2.359520548";"48.89410584";"52.5";1
"2.359520548";"48.89505085";"52.5";1
"2.359520548";"48.89599586";"52.5";1
"2.359520548";"48.89694087";"52.5";1
"2.359520548";"48.89788588";"52.5";1
"2.359520548";"48.89883089";"52.5";1
"2.359520548";"48.8997759";"52.5";1
"2.359520548";"48.90072091";"52.5";1
"2.360239726";"48.86906309";"52.5";1
"2.360239726";"48.8700081";"52.5";1
"2.360239726";"48.87095311";"52.5";1
"2.360239726";"48.87189812";"52.5";1
"2.360239726";"48.87284313";"52.5";1
"2.360239726";"48.87378814";"52.5";1
"2.360239726";"48.87473315";"52.5";1
"2.360239726";"48.87567816";"52.5";1
"2.360239726";"48.87662317";"52.5";1
"2.360239726";"48.87756818";"52.5";1
"2.360239726";"48.87851319";"52.5";1
"2.360239726";"48.87945819";"52.5";1
"2.360239726";"48.8804032";"52.5";1
"2.360239726";"48.88134821";"52.5";1
"2.360239726";"48.88229322";"52.5";1
"2.360239726";"48.88323823";"52.5";1
"2.360239726";"48.88418324";"52.5";1
"2.360239726";"48.88512825";"52.5";1
"2.360239726";"48.88607326";"52.5";1
"2.360239726";"48.88701827";"52.5";1
"2.360239726";"48.88796328";"52.5";1
"2.360239726";"48.88890829";"52.5";1
"2.360239726";"48.8898533";"52.5";1
"2.360239726";"48.89079831";"52.5";1
"2.360239726";"48.89174332";"52.5";1
"2.360239726";"48.89268833";"52.5";1
"2.360239726";"48.89363334";"52.5";1
"2.360239726";"48.89457835";"52.5";1
"2.360239726";"48.89552336";"52.5";1
"2.360239726";"48.89646836";"52.5";1
"2.360239726";"48.89741337";"52.5";1
"2.360239726";"48.89835838";"52.5";1
"2.360239726";"48.89930339";"52.5";1
"2.360239726";"48.9002484";"52.5";1
"2.360239726";"48.90119341";"52.5";1
"2.360958904";"48.86859059";"52.5";1
"2.360958904";"48.8695356";"52.5";1
"2.360958904";"48.8704806";"52.5";1
"2.360958904";"48.87142561";"52.5";1
"2.360958904";"48.87237062";"52.5";1
"2.360958904";"48.87331563";"52.5";1
"2.360958904";"48.87426064";"52.5";1
"2.360958904";"48.87520565";"52.5";1
"2.360958904";"48.87615066";"52.5";1
"2.360958904";"48.87709567";"52.5";1
"2.360958904";"48.87804068";"52.5";1
"2.360958904";"48.87898569";"52.5";1
"2.360958904";"48.8799307";"52.5";1
"2.360958904";"48.88087571";"52.5";1
"2.360958904";"48.88182072";"52.5";1
"2.360958904";"48.88276573";"52.5";1
"2.360958904";"48.88371074";"52.5";1
"2.360958904";"48.88465575";"52.5";1
"2.360958904";"48.88560076";"52.5";1
"2.360958904";"48.88654577";"52.5";1
"2.360958904";"48.88749077";"52.5";1
"2.360958904";"48.88843578";"52.5";1
"2.360958904";"48.88938079";"52.5";1
"2.360958904";"48.8903258";"52.5";1
"2.360958904";"48.89127081";"52.5";1
"2.360958904";"48.89221582";"52.5";1
"2.360958904";"48.89316083";"52.5";1
"2.360958904";"48.89410584";"52.5";1
"2.360958904";"48.89505085";"52.5";1
"2.360958904";"48.89599586";"52.5";1
"2.360958904";"48.89694087";"52.5";1
"2.360958904";"48.89788588";"52.5";1
"2.360958904";"48.89883089";"52.5";1
"2.360958904";"48.8997759";"52.5";1
"2.360958904";"48.90072091";"52.5";1
"2.360958904";"48.90166592";"52.5";1
"2.361678082";"48.86811808";"52.5";1
"2.361678082";"48.86906309";"52.5";1
"2.361678082";"48.8700081";"52.5";1
"2.361678082";"48.87095311";"52.5";1
"2.361678082";"48.87189812";"52.5";1
"2.361678082";"48.87284313";"52.5";1
"2.361678082";"48.87378814";"52.5";1
"2.361678082";"48.87473315";"52.5";1
"2.361678082";"48.87567816";"52.5";1
"2.361678082";"48.87662317";"52.5";1
"2.361678082";"48.87756818";"52.5";1
"2.361678082";"48.87851319";"52.5";1
"2.361678082";"48.87945819";"52.5";1
"2.361678082";"48.8804032";"52.5";1
"2.361678082";"48.88134821";"52.5";1
"2.361678082";"48.88229322";"52.5";1
"2.361678082";"48.88323823";"52.5";1
"2.361678082";"48.88418324";"52.5";1
"2.361678082";"48.88512825";"52.5";1
"2.361678082";"48.88607326";"52.5";1
"2.361678082";"48.88701827";"52.5";1
"2.361678082";"48.88796328";"52.5";1
"2.361678082";"48.88890829";"52.5";1
"2.361678082";"48.8898533";"52.5";1
"2.361678082";"48.89079831";"52.5";1
"2.361678082";"48.89174332";"52.5";1
"2.361678082";"48.89268833";"52.5";1
"2.361678082";"48.89363334";"52.5";1
"2.361678082";"48.89457835";"52.5";1
"2.361678082";"48.89552336";"52.5";1
"2.361678082";"48.89646836";"52.5";1
"2.361678082";"48.89741337";"52.5";1
"2.361678082";"48.89835838";"52.5";1
"2.361678082";"48.89930339";"52.5";1
"2.361678082";"48.9002484";"52.5";1
"2.361678082";"48.90119341";"52.5";1
"2.36239726";"48.86859059";"52.5";1
"2.36239726";"48.8695356";"52.5";1
"2.36239726";"48.8704806";"52.5";1
"2.36239726";"48.87142561";"52.5";1
"2.36239726";"48.87237062";"52.5";1
"2.36239726";"48.87331563";"52.5";1
"2.36239726";"48.87426064";"52.5";1
"2.36239726";"48.87520565";"52.5";1
"2.36239726";"48.87615066";"52.5";1
"2.36239726";"48.87709567";"52.5";1
"2.36239726";"48.87804068";"52.5";1
"2.36239726";"48.87898569";"52.5";1
"2.36239726";"48.8799307";"52.5";1
"2.36239726";"48.88087571";"52.5";1
"2.36239726";"48.88182072";"52.5";1
"2.36239726";"48.88276573";"52.5";1
"2.36239726";"48.88371074";"52.5";1
"2.36239726";"48.88465575";"52.5";1
"2.36239726";"48.88560076";"52.5";1
"2.36239726";"48.88654577";"52.5";1
"2.36239726";"48.88749077";"52.5";1
"2.36239726";"48.88843578";"52.5";1
"2.36239726";"48.88938079";"52.5";1
"2.36239726";"48.8903258";"52.5";1
"2.36239726";"48.89127081";"52.5";1
"2.36239726";"48.89221582";"52.5";1
"2.36239726";"48.89316083";"52.5";1
"2.36239726";"48.89410584";"52.5";1
"2.36239726";"48.89505085";"52.5";1
"2.36239726";"48.89599586";"52.5";1
"2.36239726";"48.89694087";"52.5";1
"2.36239726";"48.89788588";"52.5";1
"2.36239726";"48.89883089";"52.5";1
"2.36239726";"48.8997759";"52.5";1
"2.36239726";"48.90072091";"52.5";1
"2.36239726";"48.90166592";"52.5";1
"2.363116438";"48.86811808";"52.5";1
"2.363116438";"48.87095311";"52.5";1
"2.363116438";"48.87378814";"52.5";1
"2.363116438";"48.87473315";"52.5";1
"2.363116438";"48.87662317";"52.5";1
"2.363116438";"48.87756818";"52.5";1
"2.363116438";"48.87851319";"52.5";1
"2.363116438";"48.88229322";"52.5";1
"2.363116438";"48.88323823";"52.5";1
"2.363116438";"48.88512825";"52.5";1
"2.363116438";"48.88607326";"52.5";1
"2.363116438";"48.89363334";"52.5";1
"2.363116438";"48.89741337";"52.5";1
"2.363116438";"48.9002484";"52.5";1
"2.363116438";"48.86906309";"52.5";1
"2.363116438";"48.8700081";"52.5";1
"2.363116438";"48.87189812";"52.5";1
"2.363116438";"48.87284313";"52.5";1
"2.363116438";"48.87567816";"52.5";1
"2.363116438";"48.87945819";"52.5";1
"2.363116438";"48.8804032";"52.5";1
"2.363116438";"48.88134821";"52.5";1
"2.363116438";"48.88418324";"52.5";1
"2.363116438";"48.88701827";"52.5";1
"2.363116438";"48.88796328";"52.5";1
"2.363116438";"48.88890829";"52.5";1
"2.363116438";"48.8898533";"52.5";1
"2.363116438";"48.89079831";"52.5";1
"2.363116438";"48.89174332";"52.5";1
"2.363116438";"48.89268833";"52.5";1
"2.363116438";"48.89457835";"52.5";1
"2.363116438";"48.89552336";"52.5";1
"2.363116438";"48.89646836";"52.5";1
"2.363116438";"48.89835838";"52.5";1
"2.363116438";"48.89930339";"52.5";1
"2.363116438";"48.90119341";"52.5";1
"2.363835616";"48.86764558";"52.5";1
"2.363835616";"48.86859059";"52.5";1
"2.363835616";"48.8695356";"52.5";1
"2.363835616";"48.8704806";"52.5";1
"2.363835616";"48.87142561";"52.5";1
"2.363835616";"48.87237062";"52.5";1
"2.363835616";"48.87331563";"52.5";1
"2.363835616";"48.87426064";"52.5";1
"2.363835616";"48.87520565";"52.5";1
"2.363835616";"48.87615066";"52.5";1
"2.363835616";"48.87709567";"52.5";1
"2.363835616";"48.87804068";"52.5";1
"2.363835616";"48.87898569";"52.5";1
"2.363835616";"48.8799307";"52.5";1
"2.363835616";"48.88087571";"52.5";1
"2.363835616";"48.88182072";"52.5";1
"2.363835616";"48.88276573";"52.5";1
"2.363835616";"48.88371074";"52.5";1
"2.363835616";"48.88465575";"52.5";1
"2.363835616";"48.88560076";"52.5";1
"2.363835616";"48.88654577";"52.5";1
"2.363835616";"48.88749077";"52.5";1
"2.363835616";"48.88843578";"52.5";1
"2.363835616";"48.88938079";"52.5";1
"2.363835616";"48.8903258";"52.5";1
"2.363835616";"48.89127081";"52.5";1
"2.363835616";"48.89221582";"52.5";1
"2.363835616";"48.89316083";"52.5";1
"2.363835616";"48.89410584";"52.5";1
"2.363835616";"48.89505085";"52.5";1
"2.363835616";"48.89599586";"52.5";1
"2.363835616";"48.89694087";"52.5";1
"2.363835616";"48.89788588";"52.5";1
"2.363835616";"48.89883089";"52.5";1
"2.363835616";"48.8997759";"52.5";1
"2.363835616";"48.90072091";"52.5";1
"2.363835616";"48.90166592";"52.5";1
"2.364554795";"48.86717307";"52.5";1
"2.364554795";"48.86811808";"52.5";1
"2.364554795";"48.86906309";"52.5";1
"2.364554795";"48.8700081";"52.5";1
"2.364554795";"48.87095311";"52.5";1
"2.364554795";"48.87189812";"52.5";1
"2.364554795";"48.87284313";"52.5";1
"2.364554795";"48.87378814";"52.5";1
"2.364554795";"48.87473315";"52.5";1
"2.364554795";"48.87567816";"52.5";1
"2.364554795";"48.87662317";"52.5";1
"2.364554795";"48.87756818";"52.5";1
"2.364554795";"48.87851319";"52.5";1
"2.364554795";"48.87945819";"52.5";1
"2.364554795";"48.8804032";"52.5";1
"2.364554795";"48.88134821";"52.5";1
"2.364554795";"48.88229322";"52.5";1
"2.364554795";"48.88323823";"52.5";1
"2.364554795";"48.88418324";"52.5";1
"2.364554795";"48.88512825";"52.5";1
"2.364554795";"48.88607326";"52.5";1
"2.364554795";"48.88701827";"52.5";1
"2.364554795";"48.88796328";"52.5";1
"2.364554795";"48.88890829";"52.5";1
"2.364554795";"48.8898533";"52.5";1
"2.364554795";"48.89079831";"52.5";1
"2.364554795";"48.89174332";"52.5";1
"2.364554795";"48.89268833";"52.5";1
"2.364554795";"48.89363334";"52.5";1
"2.364554795";"48.89457835";"52.5";1
"2.364554795";"48.89552336";"52.5";1
"2.364554795";"48.89646836";"52.5";1
"2.364554795";"48.89741337";"52.5";1
"2.364554795";"48.89835838";"52.5";1
"2.364554795";"48.89930339";"52.5";1
"2.364554795";"48.9002484";"52.5";1
"2.364554795";"48.90119341";"52.5";1
"2.365273973";"48.86575556";"52.5";1
"2.365273973";"48.86670057";"52.5";1
"2.365273973";"48.86764558";"52.5";1
"2.365273973";"48.86859059";"52.5";1
"2.365273973";"48.8695356";"52.5";1
"2.365273973";"48.8704806";"52.5";1
"2.365273973";"48.87142561";"52.5";1
"2.365273973";"48.87237062";"52.5";1
"2.365273973";"48.87331563";"52.5";1
"2.365273973";"48.87426064";"52.5";1
"2.365273973";"48.87520565";"52.5";1
"2.365273973";"48.87615066";"52.5";1
"2.365273973";"48.87709567";"52.5";1
"2.365273973";"48.87804068";"52.5";1
"2.365273973";"48.87898569";"52.5";1
"2.365273973";"48.8799307";"52.5";1
"2.365273973";"48.88087571";"52.5";1
"2.365273973";"48.88182072";"52.5";1
"2.365273973";"48.88276573";"52.5";1
"2.365273973";"48.88371074";"52.5";1
"2.365273973";"48.88465575";"52.5";1
"2.365273973";"48.88560076";"52.5";1
"2.365273973";"48.88654577";"52.5";1
"2.365273973";"48.88749077";"52.5";1
"2.365273973";"48.88843578";"52.5";1
"2.365273973";"48.88938079";"52.5";1
"2.365273973";"48.8903258";"52.5";1
"2.365273973";"48.89127081";"52.5";1
"2.365273973";"48.89221582";"52.5";1
"2.365273973";"48.89316083";"52.5";1
"2.365273973";"48.89410584";"52.5";1
"2.365273973";"48.89505085";"52.5";1
"2.365273973";"48.89599586";"52.5";1
"2.365273973";"48.89694087";"52.5";1
"2.365273973";"48.89788588";"52.5";1
"2.365273973";"48.89883089";"52.5";1
"2.365273973";"48.8997759";"52.5";1
"2.365273973";"48.90072091";"52.5";1
"2.365273973";"48.90166592";"52.5";1
"2.365993151";"48.86528305";"52.5";1
"2.365993151";"48.86622806";"52.5";1
"2.365993151";"48.86717307";"52.5";1
"2.365993151";"48.86811808";"52.5";1
"2.365993151";"48.86906309";"52.5";1
"2.365993151";"48.8700081";"52.5";1
"2.365993151";"48.87095311";"52.5";1
"2.365993151";"48.87189812";"52.5";1
"2.365993151";"48.87284313";"52.5";1
"2.365993151";"48.87378814";"52.5";1
"2.365993151";"48.87473315";"52.5";1
"2.365993151";"48.87567816";"52.5";1
"2.365993151";"48.87662317";"52.5";1
"2.365993151";"48.87756818";"52.5";1
"2.365993151";"48.87851319";"52.5";1
"2.365993151";"48.87945819";"52.5";1
"2.365993151";"48.8804032";"52.5";1
"2.365993151";"48.88134821";"52.5";1
"2.365993151";"48.88229322";"52.5";1
"2.365993151";"48.88323823";"52.5";1
"2.365993151";"48.88418324";"52.5";1
"2.365993151";"48.88512825";"52.5";1
"2.365993151";"48.88607326";"52.5";1
"2.365993151";"48.88701827";"52.5";1
"2.365993151";"48.88796328";"52.5";1
"2.365993151";"48.88890829";"52.5";1
"2.365993151";"48.8898533";"52.5";1
"2.365993151";"48.89079831";"52.5";1
"2.365993151";"48.89174332";"52.5";1
"2.365993151";"48.89268833";"52.5";1
"2.365993151";"48.89363334";"52.5";1
"2.365993151";"48.89457835";"52.5";1
"2.365993151";"48.89552336";"52.5";1
"2.365993151";"48.89646836";"52.5";1
"2.365993151";"48.89741337";"52.5";1
"2.365993151";"48.89835838";"52.5";1
"2.365993151";"48.89930339";"52.5";1
"2.365993151";"48.9002484";"52.5";1
"2.365993151";"48.90119341";"52.5";1
"2.366712329";"48.86386554";"52.5";1
"2.366712329";"48.86481055";"52.5";1
"2.366712329";"48.86575556";"52.5";1
"2.366712329";"48.86670057";"52.5";1
"2.366712329";"48.86764558";"52.5";1
"2.366712329";"48.86859059";"52.5";1
"2.366712329";"48.8695356";"52.5";1
"2.366712329";"48.8704806";"52.5";1
"2.366712329";"48.87142561";"52.5";1
"2.366712329";"48.87237062";"52.5";1
"2.366712329";"48.87331563";"52.5";1
"2.366712329";"48.87426064";"52.5";1
"2.366712329";"48.87520565";"52.5";1
"2.366712329";"48.87615066";"52.5";1
"2.366712329";"48.87709567";"52.5";1
"2.366712329";"48.87804068";"52.5";1
"2.366712329";"48.87898569";"52.5";1
"2.366712329";"48.8799307";"52.5";1
"2.366712329";"48.88087571";"52.5";1
"2.366712329";"48.88182072";"52.5";1
"2.366712329";"48.88276573";"52.5";1
"2.366712329";"48.88371074";"52.5";1
"2.366712329";"48.88465575";"52.5";1
"2.366712329";"48.88560076";"52.5";1
"2.366712329";"48.88654577";"52.5";1
"2.366712329";"48.88749077";"52.5";1
"2.366712329";"48.88843578";"52.5";1
"2.366712329";"48.88938079";"52.5";1
"2.366712329";"48.8903258";"52.5";1
"2.366712329";"48.89127081";"52.5";1
"2.366712329";"48.89221582";"52.5";1
"2.366712329";"48.89316083";"52.5";1
"2.366712329";"48.89410584";"52.5";1
"2.366712329";"48.89505085";"52.5";1
"2.366712329";"48.89599586";"52.5";1
"2.366712329";"48.89694087";"52.5";1
"2.366712329";"48.89788588";"52.5";1
"2.366712329";"48.89883089";"52.5";1
"2.366712329";"48.8997759";"52.5";1
"2.366712329";"48.90072091";"52.5";1
"2.366712329";"48.90166592";"52.5";1
"2.367431507";"48.86055801";"52.5";1
"2.367431507";"48.86433804";"52.5";1
"2.367431507";"48.86528305";"52.5";1
"2.367431507";"48.86811808";"52.5";1
"2.367431507";"48.8700081";"52.5";1
"2.367431507";"48.87473315";"52.5";1
"2.367431507";"48.87567816";"52.5";1
"2.367431507";"48.87756818";"52.5";1
"2.367431507";"48.88134821";"52.5";1
"2.367431507";"48.88229322";"52.5";1
"2.367431507";"48.88323823";"52.5";1
"2.367431507";"48.89835838";"52.5";1
"2.367431507";"48.9002484";"52.5";1
"2.367431507";"48.90119341";"52.5";1
"2.367431507";"48.86150302";"52.5";1
"2.367431507";"48.86244802";"52.5";1
"2.367431507";"48.86339303";"52.5";1
"2.367431507";"48.86622806";"52.5";1
"2.367431507";"48.86717307";"52.5";1
"2.367431507";"48.86906309";"52.5";1
"2.367431507";"48.87095311";"52.5";1
"2.367431507";"48.87189812";"52.5";1
"2.367431507";"48.87284313";"52.5";1
"2.367431507";"48.87378814";"52.5";1
"2.367431507";"48.87662317";"52.5";1
"2.367431507";"48.87851319";"52.5";1
"2.367431507";"48.87945819";"52.5";1
"2.367431507";"48.8804032";"52.5";1
"2.367431507";"48.88418324";"52.5";1
"2.367431507";"48.88512825";"52.5";1
"2.367431507";"48.88607326";"52.5";1
"2.367431507";"48.88701827";"52.5";1
"2.367431507";"48.88796328";"52.5";1
"2.367431507";"48.88890829";"52.5";1
