"Id","Name","Lat","Lng","Rating","Nb_Rating","Type"
"ChIJoXJe2Qdy5kcRHBbAXl5uJwo","118-136 Avenue Ledru-Rollin","48.8539087","2.3776505",NA,NA,"route"
"ChIJLdYz2gdy5kcR1OMfXFNFjzY","Ledru Rollin Parking","48.853819","2.3773682","3.5","53","parking point_of_interest establishment"
"ChIJMSmrCghy5kcRTtoKvHKTCQM","Centre d'action sociale Ville de Paris 11 (CASVP11)","48.8540249","2.3780031","4","86","point_of_interest establishment"
"ChIJZyJl4Ady5kcR3iUAOMy8a30","Aftral Cfatl Paris 11e","48.8543134","2.3777207","3.2","11","school point_of_interest establishment"
"ChIJPQqAQgJu5kcRWCHxZrol2HU","The Other Store","48.854313","2.377721","4.6","33","point_of_interest establishment"
"ChIJ5897ebBv5kcRyPgrvntf_YU","Codinf Services +","48.853775","2.37776",NA,NA,"point_of_interest establishment"
"ChIJ8Zr7_ARy5kcRMKs7KJXvj1s","Codifab","48.8538057","2.377785","5","1","point_of_interest establishment"
"ChIJAQCQ3Ady5kcRD4uaEDL03FQ","REsistance SOciale","48.8540183","2.3774362",NA,NA,"point_of_interest establishment"
"ChIJrc262Qdy5kcRF4FvOPIx9ls","UNAMA","48.8537749","2.3777597","5","1","point_of_interest establishment"
"ChIJmXNF_QRy5kcRohQy_Pv_fZ4","le French Design by VIA","48.8537749","2.3777597","4.6","22","art_gallery point_of_interest establishment"
"ChIJU8y62Qdy5kcR2yfGrIg2T6k","ACERBOIS","48.8537749","2.3777598",NA,NA,"point_of_interest establishment"
"ChIJU8y62Qdy5kcRQ4Zsxumamgs","AEF","48.8537749","2.3777598",NA,NA,"point_of_interest establishment"
"ChIJU8y62Qdy5kcRLOaVD24PR6Q","Syndicat National des Fabricants de Structures et Charpentes Industrialisées en Bois","48.8537749","2.3777598",NA,NA,"point_of_interest establishment"
"ChIJ305s13Fy5kcROY4v0Omsg4s","Syndicat National du Bois Lamellé","48.8536769","2.3777811",NA,NA,"point_of_interest establishment"
"ChIJrc262Qdy5kcRL9NPQekGmqc","ADIVbois","48.8536769","2.3777811","5","1","point_of_interest establishment"
"ChIJ305s13Fy5kcR-ZbiiKyFm7I","AIESB","48.8536769","2.3777811",NA,NA,"point_of_interest establishment"
