"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJyRMwiP1t5kcR5AxE0GbeoO8","Spaso","48.8626084","2.3676116",NA,"5","3","restaurant food point_of_interest establishment"
"ChIJW_oHYgdu5kcR_dy3I2emiYI","PLATEFORME I","48.8624068","2.3674912",NA,NA,NA,"point_of_interest establishment"
"ChIJ66eq4DJv5kcRTi_Fdv6nSFc","Bernard H. SARFATI","48.862415","2.367574",NA,NA,NA,"health point_of_interest establishment"
"ChIJJa5JI0xv5kcRmtZa1j_YiCg","VanMoof Paris","48.8624559","2.367252",NA,"4.2","47","bicycle_store point_of_interest store establishment"
"ChIJX1SMYwdu5kcR8dI9O1Emn3M","Oberkampf - Filles du Calvaire","48.8625421","2.3671968",NA,"5","1","bus_station transit_station point_of_interest establishment"
"ChIJNWnu-oVt5kcRI7iM5V6Xr_U","Karine Breslaw","48.8626084","2.3676116",NA,NA,NA,"health point_of_interest establishment"
"ChIJveFT1BRt5kcRInMRR_lq20o","L'Ecologie pour Paris - David Belliard","48.8626084","2.3676116",NA,NA,NA,"point_of_interest establishment"
"ChIJyRMwiP1t5kcR2PNW6VCD8N4","Nakamura Nakamura-peyran Yoko","48.8626084","2.3676116",NA,NA,NA,"point_of_interest establishment"
"ChIJ3_01iv1t5kcRdMTF7OlnumQ","Easyrecrue","48.8622848","2.3676048",NA,NA,NA,"point_of_interest establishment"
"ChIJ__8LYQdu5kcRj_pDsHsxR9M","Muriel Barat","48.8622711","2.3672518",NA,"5","8","doctor health point_of_interest establishment"
"ChIJE7z11SFv5kcR6PncYDhfmVM","DR GERARD LAURENS","48.8622711","2.3672518",NA,"3.7","29","doctor health point_of_interest establishment"
"ChIJ__8LYQdu5kcRfeGmdNJKwe8","Médecins du Fleuve","48.8622711","2.3672518",NA,"5","1","point_of_interest establishment"
"ChIJM4z0ZAdu5kcRhjn2nnuKLgI","So Represent","48.8622711","2.3672518",NA,NA,NA,"point_of_interest establishment"
"ChIJ8Q1EYQdu5kcR80zPBToJyig","Belmont Parsai Micheline","48.8622711","2.3672518",NA,"5","2","health point_of_interest establishment"
"ChIJ8Q1EYQdu5kcRwoyurazxKrg","Darie Martine","48.8622711","2.3672518",NA,"4.8","6","doctor health point_of_interest establishment"
"ChIJ8Q1EYQdu5kcRycjZGxkuP1w","Gasnier-Tronquee SCP","48.8622711","2.3672518",NA,NA,NA,"lawyer finance point_of_interest establishment"
"ChIJNW2LA3ht5kcRWKfzj14XRl4","Bluebees","48.8625187","2.3678574",NA,"5","15","point_of_interest establishment"
"ChIJKzgoj_1t5kcR-4PTofJtL4I","UP NANTES","48.8625187","2.3678574",NA,NA,NA,"point_of_interest establishment"
"ChIJKzgoj_1t5kcRL1Ctdabmvns","UP TERRITORIA","48.8625187","2.3678574",NA,NA,NA,"point_of_interest establishment"
"ChIJV4vLjC9t5kcRCsgg6GZRGg0","Reconnect - Le cloud solidaire","48.8625187","2.3678574",NA,NA,NA,"point_of_interest establishment"
"ChIJKzgoj_1t5kcR7vCt0ivKCak","UP NANCY","48.8625187","2.3678574",NA,NA,NA,"point_of_interest establishment"
"ChIJLTgoj_1t5kcRqCzaEYEEP_Y","Association Artemis","48.8625187","2.3678575",NA,NA,NA,"point_of_interest establishment"
"ChIJLTgoj_1t5kcR8rCS6xfYYF4","UP Paris 11","48.8625187","2.3678575",NA,NA,NA,"point_of_interest establishment"
"ChIJLTgoj_1t5kcRWs_S4uwudFA","UP Paris 10","48.8625187","2.3678575",NA,NA,NA,"point_of_interest establishment"
"ChIJLTgoj_1t5kcReei0MxB9Zc0","Les bons profils","48.8625187","2.3678575",NA,NA,NA,"point_of_interest establishment"
"ChIJLTgoj_1t5kcR7rLHa7eWcqY","UP CLERMONT","48.8625187","2.3678575",NA,NA,NA,"point_of_interest establishment"
"ChIJLTgoj_1t5kcRKSCj2dPZZ0c","UP Toulouse","48.8625187","2.3678575",NA,NA,NA,"point_of_interest establishment"
"ChIJLTgoj_1t5kcRO4zr0ZUzoT0","UP Bayonne","48.8625187","2.3678575",NA,NA,NA,"point_of_interest establishment"
"ChIJLTgoj_1t5kcRQWqPD-0XiWg","UP PARIS 8","48.8625187","2.3678575",NA,NA,NA,"point_of_interest establishment"
"ChIJwaewZQdu5kcRZQuo3xx2pts","Cam In Paris","48.8624778","2.3668959",NA,NA,NA,"real_estate_agency point_of_interest establishment"
"ChIJE2wGj_1t5kcRjyRsVRc4rLQ","COMPAGNIE DE COMMERCE EQUITABLE","48.8625391","2.367987",NA,NA,NA,"point_of_interest establishment"
"ChIJ37QAj_1t5kcR16yreb5ZOJY","Sci Ariane Guerin","48.862531","2.3679937",NA,NA,NA,"point_of_interest establishment"
"ChIJw2veif1t5kcRrfdQ7TUQCDI","Crescendo","48.862531","2.3679937",NA,"4","1","point_of_interest establishment"
"ChIJL9aIYAdu5kcRsYs9ilNkQbw","Jep Bois","48.862104","2.3672397",NA,NA,NA,"point_of_interest establishment"
"ChIJaUjsYAdu5kcRd7iqJDMOvNo","Villeneuve Nicole","48.862104","2.3672397",NA,NA,NA,"point_of_interest establishment"
"ChIJKe62wYZv5kcRVNe7xU8CHaA","Keïli","48.8628534","2.3674048",NA,"4.5","23","restaurant food point_of_interest establishment"
"ChIJN-YLXvJv5kcRJNiYXJGcpJE","Office de tourisme Nouventiale","48.8628583","2.3673886",NA,NA,NA,"lodging point_of_interest establishment"
