"Id","Name","Lat","Lng","Rating","Nb_Rating","Type","Price_level"
"ChIJNxs3FWtu5kcRJuTi0wv2kMU","100-108 Rue la Fayette","48.8775849","2.3503941",NA,NA,"route",NA
"ChIJFZ3bF2tu5kcRNzatTUkLzlk","Bijouterie-Horlogerie Etoile Lafayette","48.8775477","2.3498328","4.8","56","jewelry_store point_of_interest store establishment",NA
"ChIJA0o3azdu5kcRsffgARE6VYo","Andre Aymeric","48.8777688","2.3502634",NA,NA,"lawyer finance point_of_interest establishment",NA
"ChIJWQE_t51v5kcR0cSJQ4t3FXo","Courrier Cadres","48.8773791","2.3503256","5","1","point_of_interest establishment",NA
"ChIJcx7eamtu5kcR9LVakF2yQb8","Cabinet Peyrical & Sabattier Associés","48.8776841","2.3502133","5","2","lawyer point_of_interest establishment",NA
"ChIJUd0kFOht5kcRrCCNDexC4Q8","S.y.n.p.a.s.e","48.8777688","2.3502634",NA,NA,"doctor health point_of_interest establishment",NA
"ChIJHwTQP2tu5kcR8bmHwYQmiGE","Amazon Locker - Tonton","48.877657","2.35019","3.7","6","point_of_interest establishment",NA
"ChIJX4UIj8Nx5kcRq73HtI9gBK0","CANEVA","48.8776595","2.3502033",NA,NA,"point_of_interest establishment",NA
"ChIJC-1jFGtu5kcRuTanvdaL2qg","Accueil","48.8777059","2.3502331",NA,NA,"point_of_interest establishment",NA
"ChIJC-1jFGtu5kcR88Z9lo1Yn-w","Label Spectacle","48.8777059","2.3502331",NA,NA,"point_of_interest establishment",NA
"ChIJC-1jFGtu5kcRdH0ZMT67uxY","Doers","48.8777687","2.3502634","3","2","point_of_interest establishment",NA
"ChIJ6Rh1EWtu5kcRzsA5_2bfdSM","Qios","48.8777688","2.3502634","3.8","6","general_contractor point_of_interest establishment",NA
"ChIJ6Rh1EWtu5kcR_U2JFO3SoS0","Sabattier Celine","48.8777688","2.3502634",NA,NA,"point_of_interest establishment",NA
"ChIJBdMAF2tu5kcRYlgj-pwwTtw","KparK","48.8775877","2.3498288","3.6","9","point_of_interest establishment",NA
"ChIJI6qjP2tu5kcRWlJuJV8rDHI","Les Publications Fiduciaires SA","48.8773791","2.3503256",NA,NA,"point_of_interest establishment",NA
"ChIJI6qjP2tu5kcRp8D8JCydR_E","VOTRECGP","48.8773881","2.3503825",NA,NA,"point_of_interest establishment",NA
"ChIJI6qjP2tu5kcRIOekotIpScA","Jevouslassure","48.8773881","2.3503825",NA,NA,"point_of_interest establishment",NA
"ChIJz6fNPjhu5kcRRBVc-raDjc8","2° Investing Initiative","48.8775559","2.3497977",NA,NA,"point_of_interest establishment",NA
