"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJHZCWNPdt5kcROg8bFFsbNY4","Tecto Conseil Informatique Sarl","48.860429","2.3802697",NA,NA,NA,"point_of_interest establishment"
"ChIJHZCWNPdt5kcRmHiRmZQc27I","Dumez Invest","48.860429","2.3802697",NA,NA,NA,"point_of_interest establishment"
"ChIJHZCWNPdt5kcRRaYh6BdTBGg","Kharoubi Jean Luc","48.860429","2.3802697",NA,NA,NA,"point_of_interest establishment"
"ChIJf9nLC8Rt5kcRWjR4PBlwUg8","Docteur Ioana POPA","48.860602","2.380167",NA,NA,NA,"dentist health point_of_interest establishment"
"ChIJ27c5A5lt5kcR4sX4T3sg_8U","Lucile Vagner","48.8605922","2.3801521",NA,NA,NA,"health point_of_interest establishment"
"ChIJc3meaixt5kcR3Uz2kaovj5o","Docteur Hanna Stenemo Gaulier","48.8606759","2.3802024",NA,NA,NA,"dentist health point_of_interest establishment"
"ChIJteEd0-lt5kcRtUODvpfv1yI","Docteur Jacques Le Brusq","48.860644","2.380124",NA,NA,NA,"doctor health point_of_interest establishment"
"ChIJw3wC5ott5kcRuPS5DYoyEKE","Docteur Olivier Samtmann","48.860644","2.380124",NA,"5","1","dentist health point_of_interest establishment"
"ChIJMdDfZDZt5kcRL1YRErTGaOU","Docteur Naïma Midoun","48.860644","2.380124",NA,"3.2","34","doctor health point_of_interest establishment"
"ChIJ8aQ6ublt5kcRdqftKck5Uz4","Docteur Olivia Carvalho","48.860644","2.380124",NA,NA,NA,"doctor health point_of_interest establishment"
"ChIJn95TjkVt5kcRNMrPcsGvXxA","Docteur Jean Nau","48.860644","2.380124",NA,NA,NA,"doctor health point_of_interest establishment"
"ChIJyRcuXjBt5kcRsJWuRaYH6rw","Docteur Jean Marc Bohbot","48.860644","2.380124",NA,NA,NA,"doctor health point_of_interest establishment"
"ChIJU4eEtfBt5kcRUwxUB0IQa28","Alfred Fournier Institute","48.860679","2.3801602",NA,"3.3","54","health point_of_interest establishment"
"ChIJP7l_M_lt5kcR_Sq9KbSewlk","Docteur Frédérique PFEIFFER","48.860644","2.380119",NA,NA,NA,"doctor health point_of_interest establishment"
"ChIJXVJAcyJt5kcR9b_DdUlx7PY","Docteur Diane DOUYERE","48.860665","2.380124",NA,NA,NA,"dentist health point_of_interest establishment"
"ChIJ2XkeaXlt5kcROSOr-eoXhFY","Docteur Dan Thanh NGO","48.860655","2.380108",NA,NA,NA,"dentist health point_of_interest establishment"
"ChIJrULWczRt5kcRGOGNTwXyIqk","Docteur Christelle MACCHI","48.860665","2.380113",NA,NA,NA,"doctor health point_of_interest establishment"
"ChIJUc998yxt5kcRdOlNRjLouwE","Gabriel HOCQUEMILLER","48.860648","2.380097",NA,NA,NA,"doctor health point_of_interest establishment"
"ChIJPbq9o0Nt5kcRcuIN4X2SdyI","Docteur Amélie GOUTERMANOFF","48.860655","2.380086",NA,NA,NA,"doctor health point_of_interest establishment"
"ChIJd88H6Kpt5kcRKwigcLXvNiM","Docteur Anne Laure CHEVREAU","48.860672","2.380086",NA,NA,NA,"dentist health point_of_interest establishment"
"ChIJDQoajQ1t5kcRygO1u1oNIUg","Docteur Anne BUCQUET","48.860672","2.380081",NA,NA,NA,"doctor health point_of_interest establishment"
"ChIJAQB80fBt5kcRFKcPiXb1Jc4","Outdoor Workspace","48.8608502","2.3808874",NA,NA,NA,"point_of_interest establishment"
"ChIJAQB80fBt5kcRuP24CFpbLRw","Renov'Deco 1961","48.8608502","2.3808874",NA,NA,NA,"general_contractor point_of_interest establishment"
"ChIJ_xJFtfBt5kcR8vwy8ODOpsY","Chabah Gani Mireille","48.860577","2.3798317",NA,"4.7","3","doctor health point_of_interest establishment"
"ChIJJbTttfBt5kcR9FwqcE_GzRw","Mercoeur Training Advice","48.8607856","2.3799273",NA,NA,NA,"point_of_interest establishment"
"ChIJbcjUtfBt5kcRyCAUCJ29-mo","Brave&Naïve","48.8607856","2.3799273",NA,NA,NA,"point_of_interest establishment"
"ChIJOQamxlpt5kcRyNza5bzrItk","Helen Dujardin - Sophrologist Meditation","48.8609106","2.3801847",NA,"5","33","school health point_of_interest establishment"
"ChIJdfO1zvBt5kcR0Efv67uas2M","Chez Ugo","48.8609434","2.3803127","1","4.7","83","restaurant food point_of_interest establishment"
"ChIJ4Yxl0-dt5kcRfGv72Minr1o","PM-UP","48.8608993","2.3800061",NA,"2","1","point_of_interest establishment"
"ChIJxaPjyfBt5kcRCy9Sm08Rd2g","Sordillo Luigi","48.8608993","2.3800061",NA,"5","1","accounting finance point_of_interest establishment"
"ChIJV5Hn0fBt5kcRPo_AXHurmbs","Rennaise Born & Breizh","48.8609089","2.3807316",NA,NA,NA,"point_of_interest establishment"
"ChIJTaAXyfBt5kcRVn8F7JZr0X8","La Zinguerie","48.8609782","2.3803416","1","4.5","277","bar restaurant food point_of_interest establishment"
"ChIJ1RJ3yvBt5kcRS9kdW07DrVw","Sautron Yan","48.8608318","2.379875",NA,NA,NA,"point_of_interest establishment"
"ChIJMc_iyPNt5kcRDxuIFkbU6YM","Syndicat Copropriétaires","48.8608502","2.3808874",NA,NA,NA,"point_of_interest establishment"
"ChIJgeK-0fBt5kcRPBD5E7YL5gw","Hazan Frédéric","48.8608502","2.3808874",NA,"3","2","lawyer finance point_of_interest establishment"
