"Id","Name","Lat","Lng","Rating","Nb_Rating","Type","Price_level"
"ChIJy9gKrsht5kcRvF7mS2TtoO4","66-80 Rue d'Hautpoul","48.8861323","2.3866987",NA,NA,"route",NA
"ChIJ27VQycht5kcR_DRdhXu8Ne4","L'Étoile","48.8868173","2.3866709","4.4","32","food point_of_interest establishment",NA
"ChIJY9Uqs8ht5kcRw_7NDKFM8aI","The Soul Nest","48.8863834","2.3863695",NA,NA,"point_of_interest establishment",NA
"ChIJQ2qLysht5kcRNDGWs87o_EQ","cabinet osteopathie Jean Jaurs","48.8868314","2.3865559","5","3","health point_of_interest establishment",NA
"ChIJq2fqTM9t5kcRAef3vd_HXho","Blue Tempo","48.8864318","2.3862465",NA,NA,"point_of_interest establishment",NA
"ChIJ6fWUysht5kcRbs6EMDh4UNA","Aurélie LEFORT","48.8868878","2.386543","5","2","doctor health point_of_interest establishment",NA
"ChIJQ2qLysht5kcR6j9K_gnBNco","Cabinet Paramédical Jaurès","48.886912","2.386556","3.7","3","physiotherapist gym health point_of_interest establishment",NA
"ChIJ36dCssht5kcRCW3OLQsYcHY","Bouvier Luc","48.8862609","2.3863576",NA,NA,"point_of_interest establishment",NA
"ChIJ90iuycht5kcR7wD1iE6qOdU","Le Concorde","48.8869552","2.3868978","3.8","30","bar point_of_interest establishment",NA
"ChIJ6emYycht5kcROe9Vu5VipB4","Le Salon Yd","48.8869717","2.3867927","4.5","46","hair_care point_of_interest establishment",NA
"ChIJ9YXax8ht5kcRbF6uOOYC9LE","PECUNIA COURTAGE - Agence La Villette","48.8869423","2.387138","5","2","finance point_of_interest establishment",NA
"ChIJ9YXax8ht5kcRqgIsCL4o3Pk","Boulangerie Barroche","48.8869836","2.3869812","4.1","79","bakery food point_of_interest store establishment",NA
"ChIJe8BVrsht5kcRWEIBQBxBQtc","PROGEXA","48.8860752","2.3868979","2.7","3","point_of_interest establishment",NA
"ChIJef9rtMht5kcRxmvenQmvcQs","Pitti Laure","48.8865808","2.386655",NA,NA,"point_of_interest establishment",NA
