"Id","Name","Lat","Lng","Rating","Nb_Rating","Type"
"ChIJfZdI1xVu5kcRp7bR5EE95iM","4-16 Rue du Faubourg Poissonnière","48.871551","2.3478917",NA,NA,"route"
"ChIJeems0BVu5kcRvwLC5oZ4bBI","Couture Nuptiale, boutique de robe de mariée à Paris","48.8716208","2.3477646","4.2","230","point_of_interest clothing_store store establishment"
"ChIJ6YzH2hVu5kcRH3j-4AeQ8Xw","Tosca Consultants","48.8719538","2.3477136",NA,NA,"point_of_interest establishment"
"ChIJJ0_ZWSVu5kcRlX1f19CdcLM","FNCRT Fédération Nationale Comités Régionaux Tourisme","48.8717766","2.3477209",NA,NA,"point_of_interest establishment"
"ChIJuZQ3Ljxu5kcRXD6iRlkSLgw","Love Brands","48.8717766","2.3477209","3","2","point_of_interest establishment"
"ChIJB0EhWz5u5kcR82UzNay5iQg","MG HUISSIERS Valérie Guilleminot Jean-Benoît MICHELET","48.8716208","2.3477646",NA,NA,"point_of_interest establishment"
"ChIJoXAX2hVu5kcRpifja57L3tA","CoWork.io","48.8716208","2.3477646","5","1","point_of_interest establishment"
"ChIJxV8wZw5u5kcRkbY79U6XQh4","Trindade Juan","48.8716047","2.3477986",NA,NA,"point_of_interest establishment"
"ChIJeems0BVu5kcRipRIH21gHwg","Hubert Burda Media France SAS","48.8716047","2.3477986","2","1","point_of_interest establishment"
"ChIJcems0BVu5kcRC0wAg6FYmhU","Progretis","48.8716047","2.3477986",NA,NA,"bank atm finance point_of_interest establishment"
"ChIJMc8jxRVu5kcRHbTGxDi19KQ","Yamamura","48.8719938","2.3476571","3.5","65","meal_takeaway restaurant food point_of_interest establishment"
"ChIJ5xR8whVu5kcRdrCFYjTx7DQ","Swedish Fit Bergère","48.8720721","2.3471835","4.4","53","school gym health point_of_interest establishment"
"ChIJZQ6e2hVu5kcRBeq0ilJhKpk","Point Soleil Paris Grands Boulevards","48.8716855","2.3478034","4.4","19","beauty_salon health point_of_interest establishment"
