"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJYZsC9B5v5kcRzrOR9BEAZF4","Dlz Trainer","48.8667514","2.3672553",NA,NA,NA,"health point_of_interest establishment"
"ChIJiafmaghu5kcRf1Xw_EnHzuo","Espace Photo Fnac","48.8669897","2.3663476",NA,NA,NA,"point_of_interest establishment"
"ChIJTxgJcwhu5kcRVWNzr4Io-hY","Agence Groupama Paris Republique","48.8663438","2.3662293",NA,"4.5","6","insurance_agency bank finance point_of_interest establishment"
"ChIJZQPBSecP5kcRvyuZMHI8crY","Boulangerie du nord","48.866792","2.367287",NA,"1.5","4","bakery food point_of_interest store establishment"
"ChIJBZMpbAhu5kcR4cJTlG-lsm4","Morin Bernard","48.8666651","2.3660644",NA,"4","1","point_of_interest establishment"
"ChIJR1JQbwhu5kcRFTSS8LP6oxA","Le Little","48.8667347","2.3660302",NA,"4.4","172","bar point_of_interest establishment"
"ChIJ-7iuDqJv5kcRJhC_fB8snAs","assurlead","48.8670324","2.3662971",NA,"5","1","insurance_agency point_of_interest establishment"
"ChIJZWj_HJlv5kcRHZoku33oOUk","Patchwork République","48.8670324","2.3662971",NA,"5","35","point_of_interest establishment"
"ChIJ5bXvJEpu5kcR2kGiANMJV5U","Expertaly","48.8670324","2.3662971",NA,NA,NA,"point_of_interest establishment"
"ChIJ_____xRu5kcR47MZyY6s10A","Best Workplaces France","48.8670324","2.3662971",NA,"3","2","point_of_interest establishment"
"ChIJk6fkYDdu5kcRJcK7FkR96Ro","YouMeO","48.8670324","2.3662971",NA,NA,NA,"point_of_interest establishment"
"ChIJD7ejbghu5kcRepxIlZRPrF4","Webanymous","48.8667334","2.3660358",NA,NA,NA,"point_of_interest establishment"
"ChIJPyQKovxv5kcRpuuLnmgbGcg","Alonsomtouillet","48.8663335","2.3671044",NA,NA,NA,"point_of_interest establishment"
"ChIJRWV8BQhu5kcR9F8U3gbcmsU","Clauser Raphaelle","48.8663335","2.3671044",NA,NA,NA,"physiotherapist health point_of_interest establishment"
"ChIJRWV8BQhu5kcRsfI5JTJ_QHc","Arigon Sylvie","48.8663335","2.3671044",NA,NA,NA,"point_of_interest establishment"
"ChIJMbj5BAhu5kcR3kUWwHl_kr4","Fial Conseils","48.8663335","2.3671044",NA,"5","1","accounting finance point_of_interest establishment"
"ChIJByreBAhu5kcRyYLbKsg8En8","Venturini Alexandra","48.8663335","2.3671044",NA,"5","4","physiotherapist health point_of_interest establishment"
"ChIJPbEJ3XRy5kcRLlraAmvvfH8","Exos Interim (Sa)","48.8663438","2.3662293",NA,NA,NA,"point_of_interest establishment"
"ChIJB1P_Bp5v5kcRKM9mTluWsKs","Geek Story","48.8663438","2.3662293",NA,"4.8","282","store point_of_interest establishment"
"ChIJiwHUcwhu5kcRzdKNU5mNohA","Technology Everywhere - Agence E-commerce Paris","48.8663438","2.3662293",NA,"4","3","point_of_interest establishment"
"ChIJQ11ZcAhu5kcR6p-MknrjHPM","Abecassis Gerard","48.8663438","2.3662293",NA,NA,NA,"point_of_interest establishment"
"ChIJiQIJcwhu5kcRml3pzhff7iw","Euro Star Tex","48.8663438","2.3662293",NA,NA,NA,"point_of_interest establishment"
