"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJR5WEXmxu5kcR4bo0v1uqZbs","Boulevard de Magenta","48.8789859","2.3535946",NA,NA,NA,"route"
"ChIJue9YHG1u5kcRMzNJnr_nH10","Agence Groupama Paris Magenta","48.8790671","2.353805",NA,"2","2","insurance_agency bank finance point_of_interest establishment"
"ChIJ_8EPaGxu5kcR7nc_IS-AcLw","La Villa Andrea","48.8791802","2.3531499","2","4.1","540","meal_delivery meal_takeaway restaurant food point_of_interest establishment"
"ChIJSWePXGxu5kcRs6thlL3zv8w","Sbtp Interim","48.8792272","2.3537512",NA,NA,NA,"point_of_interest establishment"
"ChIJrztdWGxu5kcRmv2MZJ1kbnU","Altec","48.8790671","2.353805",NA,NA,NA,"accounting finance point_of_interest establishment"
"ChIJF3MRX2xu5kcRVKDmAZHpdOo","Urgences DPC","48.878803","2.353589",NA,NA,NA,"point_of_interest establishment"
"ChIJ6TDF6dbAyRIR9dWGg4GHcoE","Emergency Direct Info","48.878803","2.353589",NA,NA,NA,"point_of_interest establishment"
"ChIJH2DorRJu5kcRV7VGXY8V3BU","Santé Suppléance","48.878803","2.353589",NA,NA,NA,"point_of_interest establishment"
"ChIJv8lzfhVu5kcRo2urbAPr4u4","Appscho","48.878803","2.353589",NA,"5","5","point_of_interest establishment"
"ChIJH2DorRJu5kcRFDR1dCewhpU","Sci Lyon Invest","48.878803","2.353589",NA,NA,NA,"point_of_interest establishment"
"ChIJYYNyWmxu5kcRJgt-JR_2TaY","Regard du Nord","48.879092","2.354041",NA,"5","6","health point_of_interest store establishment"
"ChIJ8aTYAdxq5kcR94XOCG0y9fk","Innogen","48.8792592","2.3537401",NA,"5","1","point_of_interest establishment"
"ChIJxQRCZ2xu5kcR3Rtn2N3h6IM","secret garden - Achat d'or et de bijoux","48.8790968","2.3533167",NA,"5","4","jewelry_store point_of_interest store establishment"
"ChIJUbacyhJu5kcRuwo0lWhTfVc","Sharmell","48.8791189","2.3533113",NA,NA,NA,"restaurant food point_of_interest establishment"
"ChIJp03QXGxu5kcRZ0qJNo7sEMA","C2a Compagnie D'Aide Administrative","48.879299","2.3536095",NA,NA,NA,"point_of_interest establishment"
"ChIJSZLRT2xu5kcRvG0soeLg0Bc","Prunier Gérard","48.8793021","2.354039",NA,NA,NA,"point_of_interest establishment"
