"Id","Name","Lat","Lng","Rating","Nb_Rating","Type"
"ChIJK-VSKQhu5kcR7n8F48OQZ00","29-11 Boulevard Jules Ferry","48.8679593","2.3675963",NA,NA,"route"
"ChIJgesiPghu5kcR5qN5pTCFYpU","Saint Maclou","48.866992","2.3671245","4.1","86","home_goods_store point_of_interest store establishment"
"ChIJn8eZePBv5kcRD_xII5vcGA0","Yomeva","48.8672641","2.3671722","4.4","9","point_of_interest establishment"
"ChIJIWzyGAhu5kcRU0xIIVG1l9s","Syndicat des Copropriétaires","48.8669956","2.3673566",NA,NA,"real_estate_agency point_of_interest establishment"
"ChIJOa_iGwhu5kcRHlcWCVUi7Ag","Bayawaves","48.8668877","2.3675271",NA,NA,"point_of_interest establishment"
"ChIJ2zQfouJt5kcRvQjzTjGpvhI","Kid's Cool","48.866898","2.3676204",NA,NA,"school point_of_interest establishment"
"ChIJR3DoHghu5kcR8Z2AjNRWKmo","Hellodevis","48.8668845","2.3675786","1","1","point_of_interest establishment"
"ChIJR3DoHghu5kcRR8-zUtimBao","SunwebCE","48.8668845","2.3675786",NA,NA,"point_of_interest establishment"
"ChIJN3DoHghu5kcRKQKSf_-__hA","OFC CONSULTING","48.8668844","2.3675785",NA,NA,"finance point_of_interest establishment"
"ChIJA3ztXTtu5kcR65GDJffzsXA","France Wind Energy","48.8668844","2.3675785","2.9","20","point_of_interest establishment"
"ChIJN3DoHghu5kcRNbi3bwnm8js","Sunweb France","48.8668844","2.3675785","2.8","53","travel_agency point_of_interest establishment"
"ChIJXUuiPQhu5kcRrCd6H2UIJRE","Charlotte Colet","48.8671844","2.3669519",NA,NA,"health point_of_interest establishment"
"ChIJiW2iPQhu5kcRl6f1orhM4Vo","Cabinet de Psychothérapie","48.8671773","2.3669516",NA,NA,"health point_of_interest establishment"
"ChIJnVWCFwhu5kcRcq_-jYRn9Ak","Dr FAUCHARD Pierre","48.8669449","2.3671036","4.8","24","dentist health point_of_interest establishment"
"ChIJnVWCFwhu5kcRRpytpTsnHbc","Les Chirurgiens-Dentistes Paris République","48.8669449","2.3671036","4","19","dentist health point_of_interest establishment"
